       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.4000        0.2000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.46  -7.116  -7.223  -7.825  -9.365  -9.945  -9.045  -9.831 -10.273 -10.115 -10.380   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.52  -6.936  -7.043  -7.645  -9.185  -9.765  -8.865  -9.651 -10.093  -9.935 -10.200   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.58  -6.756  -6.863  -7.465  -9.005  -9.585  -8.685  -9.471  -9.913  -9.755 -10.020   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.64  -6.576  -6.683  -7.285  -8.825  -9.405  -8.505  -9.291  -9.733  -9.575  -9.840   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.70  -6.396  -6.503  -7.105  -8.645  -9.225  -8.325  -9.111  -9.553  -9.395  -9.660   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.76  -6.160  -6.267  -6.869  -8.409  -8.989  -8.089  -8.875  -9.317  -9.159  -9.424   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.82  -5.920  -6.027  -6.629  -8.168  -8.749  -7.849  -8.635  -9.077  -8.919  -9.184   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.88  -5.680  -5.787  -6.389  -7.928  -8.509  -7.609  -8.395  -8.837  -8.679  -8.944   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.94  -5.440  -5.547  -6.149  -7.689  -8.269  -7.369  -8.155  -8.597  -8.439  -8.704   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.00  -5.200  -5.307  -5.909  -7.449  -8.029  -7.129  -7.915  -8.357  -8.199  -8.464   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.06  -4.960  -5.067  -5.669  -7.208  -7.789  -6.889  -7.675  -8.117  -7.959  -8.224   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.12  -4.720  -4.827  -5.429  -6.968  -7.549  -6.649  -7.435  -7.877  -7.719  -7.984   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.18  -4.480  -4.587  -5.189  -6.729  -7.309  -6.409  -7.195  -7.637  -7.479  -7.744   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.24  -4.240  -4.347  -4.949  -6.489  -7.069  -6.169  -6.955  -7.397  -7.239  -7.504   0.000   0.000   0.000   0.000   0.000   0.000   0.001   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   0.999   1.000   1.000
 3.30  -4.000  -4.107  -4.709  -6.248  -6.829  -5.929  -6.715  -7.157  -6.999  -7.264   0.000   0.000   0.000   0.000   0.000   0.000   0.012   0.000   0.002   1.000   1.000   1.000   1.000   1.000   1.000   0.988   1.000   0.998
 3.36  -3.760  -3.867  -4.469  -6.009  -6.589  -5.689  -6.475  -6.917  -6.759  -7.024   0.000   0.000   0.000   0.000   0.000   0.000   0.170   0.005   0.033   1.000   1.000   1.000   1.000   1.000   1.000   0.830   0.995   0.967
 3.42  -3.520  -3.627  -4.229  -5.769  -6.349  -5.449  -6.235  -6.677  -6.520  -6.784   0.000   0.000   0.000   0.000   0.000   0.000   0.794   0.121   0.428   1.000   1.000   1.000   1.000   1.000   1.000   0.206   0.879   0.572
 3.48  -3.280  -3.388  -3.990  -5.529  -6.110  -5.210  -5.996  -6.438  -6.280  -6.545   0.000   0.000   0.000   0.000   0.000   0.000   0.991   0.838   0.960   1.000   1.000   1.000   1.000   1.000   1.000   0.009   0.163   0.040
 3.54  -3.040  -3.148  -3.750  -5.289  -5.870  -4.970  -5.756  -6.198  -6.040  -6.305   0.000   0.000   0.006   0.000   0.000   0.000   1.000   0.995   0.999   1.000   1.000   0.994   1.000   1.000   1.000   0.000   0.005   0.001
 3.60  -2.800  -2.909  -3.511  -5.050  -5.630  -4.731  -5.517  -5.959  -5.801  -6.066   0.000   0.000   0.278   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   0.722   1.000   1.000   1.000   0.000   0.000   0.000
 3.66  -2.560  -2.674  -3.276  -4.815  -5.395  -4.496  -5.282  -5.724  -5.566  -5.831   0.011   0.000   0.849   0.005   0.009   0.000   1.000   1.000   1.000   0.989   1.000   0.151   0.995   0.991   1.000   0.000   0.000   0.000
 3.72  -2.320  -2.469  -3.071  -4.610  -5.190  -4.291  -5.077  -5.518  -5.361  -5.626   0.117   0.000   0.969   0.070   0.101   0.000   1.006   1.000   1.001   0.883   1.000   0.031   0.930   0.899   1.000   0.000   0.000   0.000
 3.78  -2.080  -2.357  -2.960  -4.499  -5.079  -4.179  -4.965  -5.407  -5.250  -5.515   0.595   0.000   0.994   0.522   0.557   0.000   1.085   1.002   1.016   0.405   1.000   0.006   0.478   0.443   1.000   0.000   0.000   0.000
 3.84  -1.840  -2.196  -2.798  -4.337  -4.918  -4.018  -4.804  -5.246  -5.088  -5.353   0.963   0.000   0.999   0.961   0.957   0.000   1.701   1.080   1.354   0.037   1.000   0.001   0.039   0.043   1.000   0.000   0.000   0.000
 3.90  -1.600  -1.963  -2.565  -4.104  -4.685  -3.785  -4.571  -5.013  -4.855  -5.120   0.997   0.000   1.000   0.998   0.997   0.059   1.980   1.704   1.936   0.003   1.000   0.000   0.002   0.003   0.950   0.000   0.000   0.000
 3.96  -1.360  -1.725  -2.327  -3.866  -4.447  -3.547  -4.333  -4.775  -4.617  -4.882   1.000   0.014   1.002   1.000   1.000   1.826   1.998   1.977   1.996   0.000   0.986   0.000   0.000   0.000   0.053   0.000   0.000   0.000
 4.02  -1.120  -1.502  -2.104  -3.644  -4.224  -3.324  -4.110  -4.552  -4.394  -4.659   1.000   0.381   1.060   1.001   1.000   2.578   2.000   1.998   2.000   0.000   0.619   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.08  -0.880  -1.288  -1.890  -3.429  -4.009  -3.110  -3.896  -4.337  -4.180  -4.445   1.000   0.941   1.616   1.040   1.001   2.967   2.000   2.003   2.005   0.000   0.059   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640  -1.051  -1.653  -3.192  -3.773  -2.873  -3.659  -4.101  -3.943  -4.208   1.000   0.996   1.964   1.573   1.042   3.549   2.000   2.133   2.167   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400  -0.814  -1.416  -2.955  -3.535  -2.636  -3.422  -3.864  -3.706  -3.971   1.000   1.000   1.997   1.964   1.616   5.567   2.000   2.824   2.818   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160  -0.575  -1.177  -2.717  -3.297  -2.397  -3.183  -3.625  -3.467  -3.732   1.000   1.000   2.009   1.998   1.973   6.339   2.000   3.002   2.985   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080  -0.336  -0.938  -2.478  -3.058  -2.158  -2.944  -3.386  -3.228  -3.493   1.000   1.003   2.278   2.039   2.001   7.983   2.000   3.306   3.015   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320  -0.101  -0.703  -2.243  -2.823  -1.923  -2.709  -3.151  -2.994  -3.258   1.000   1.092   2.906   2.497   2.095   8.000   2.000   3.900   3.413   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560   0.112  -0.490  -2.029  -2.609  -1.709  -2.495  -2.937  -2.780  -3.045   1.000   1.701   3.026   2.937   2.715   8.000   2.001   3.992   3.944   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800   0.341  -0.261  -1.801  -2.381  -1.481  -2.267  -2.709  -2.551  -2.816   1.000   1.973   3.471   3.023   2.978   8.000   2.033   3.999   4.037   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040   0.579  -0.023  -1.562  -2.143  -1.243  -2.029  -2.471  -2.313  -2.578   1.000   1.997   3.939   3.491   3.074   8.000   2.552   4.000   4.543   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280   0.817   0.215  -1.324  -1.904  -1.004  -1.790  -2.232  -2.075  -2.340   1.000   2.000   3.994   3.966   3.619   8.000   2.967   4.000   4.972   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520   1.056   0.454  -1.085  -1.665  -0.765  -1.551  -1.993  -1.836  -2.101   1.000   2.000   3.999   4.303   3.990   8.000   3.075   4.000   5.330   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760   1.295   0.693  -0.847  -1.427  -0.527  -1.313  -1.755  -1.597  -1.862   1.000   2.000   4.000   4.885   4.509   8.000   3.675   4.000   5.923   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000   1.534   0.932  -0.608  -1.188  -0.288  -1.074  -1.516  -1.358  -1.623   1.000   2.000   4.000   4.989   5.002   8.000   3.997   4.003   6.363   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240   1.772   1.170  -0.369  -0.949  -0.049  -0.836  -1.277  -1.120  -1.385   1.000   2.000   4.000   4.999   5.539   8.000   4.387   4.126   6.931   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480   2.011   1.409  -0.130  -0.710   0.189  -0.597  -1.038  -0.881  -1.146   1.000   2.000   4.000   5.000   5.943   8.000   4.986   4.790   7.345   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720   2.251   1.649   0.109  -0.471   0.429  -0.357  -0.799  -0.641  -0.906   1.000   2.000   4.000   5.000   5.994   8.000   5.671   5.106   7.888   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960   2.491   1.889   0.349  -0.231   0.669  -0.117  -0.559  -0.401  -0.666   1.000   2.000   4.000   5.000   5.999   8.000   6.105   5.748   8.351   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200   2.730   2.128   0.589   0.009   0.909   0.123  -0.319  -0.162  -0.427   1.000   2.000   4.000   5.000   6.000   8.000   6.746   6.179   9.088   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440   2.970   2.368   0.829   0.248   1.148   0.362  -0.080   0.078  -0.187   1.000   2.000   4.000   5.000   6.000   8.000   7.214   6.957   9.889   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680   3.210   2.608   1.068   0.488   1.388   0.602   0.160   0.318   0.053   1.000   2.000   4.007   5.000   6.000   8.000   8.189   7.818  11.012   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920   3.449   2.847   1.308   0.728   1.627   0.841   0.400   0.557   0.292   1.000   2.000   4.160   5.000   6.000   8.000   9.076   8.424  12.202   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160   3.688   3.086   1.547   0.967   1.866   1.080   0.639   0.796   0.531   1.000   2.000   4.776   5.001   6.000   8.000   9.752   9.065  13.112   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400   3.928   3.325   1.786   1.206   2.106   1.320   0.878   1.035   0.771   1.000   2.000   5.074   5.024   6.000   8.000   9.969  10.167  14.605   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640   4.167   3.564   2.025   1.445   2.345   1.559   1.117   1.274   1.010   1.000   2.000   5.619   5.351   6.000   8.066   9.996  11.217  15.602   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880   4.405   3.803   2.264   1.684   2.583   1.797   1.356   1.513   1.248   1.000   2.000   5.944   5.918   6.011   9.767   9.999  11.837  15.945   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120   4.645   4.043   2.503   1.923   2.823   2.037   1.595   1.752   1.488   1.000   2.000   5.992   6.350   6.200   9.998  10.000  11.978  15.992   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360   4.883   4.281   2.742   2.161   3.061   2.275   1.833   1.991   1.726   1.000   2.000   5.999   6.864   6.814  10.000  10.000  11.997  15.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600   5.122   4.520   2.981   2.400   3.300   2.514   2.072   2.230   1.965   1.000   2.000   6.000   6.981   7.286  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840   5.361   4.759   3.219   2.639   3.539   2.753   2.311   2.469   2.204   1.000   2.000   6.000   6.997   7.830  10.000  10.000  12.000  16.022   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080   5.600   4.998   3.459   2.879   3.779   2.993   2.551   2.708   2.443   1.000   2.000   6.000   6.999   7.975  10.000  10.000  12.000  16.337   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320   5.840   5.238   3.699   3.119   4.018   3.232   2.791   2.948   2.683   1.000   2.000   6.000   7.000   7.996  10.000  10.001  12.000  17.159   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560   6.080   5.478   3.939   3.359   4.258   3.472   3.031   3.188   2.923   1.000   2.000   6.000   7.000   7.999  10.000  10.028  12.000  18.203   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800   6.320   5.718   4.179   3.598   4.498   3.712   3.270   3.428   3.163   1.000   2.000   6.000   7.000   8.000  10.000  10.333  12.000  20.030   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040   6.560   5.958   4.418   3.838   4.738   3.952   3.510   3.668   3.403   1.000   2.000   6.000   7.000   8.000  10.000  10.999  12.006  21.311   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280   6.799   6.197   4.658   4.078   4.978   4.192   3.750   3.907   3.642   1.000   2.000   6.000   7.000   8.000  10.000  11.642  12.105  23.328   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520   7.039   6.437   4.898   4.318   5.217   4.431   3.990   4.147   3.882   1.000   2.000   6.000   7.000   8.000  10.000  11.934  12.651  23.880   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760   7.279   6.677   5.138   4.558   5.457   4.671   4.229   4.387   4.122   1.000   2.000   6.000   7.000   8.000  10.000  11.988  13.356  23.979   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000   7.519   6.917   5.378   4.797   5.697   4.911   4.469   4.627   4.362   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.849  23.995   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240   7.759   7.157   5.618   5.037   5.937   5.151   4.709   4.867   4.602   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.972  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480   7.999   7.397   5.858   5.277   6.177   5.391   4.949   5.107   4.842   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.994  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720   8.239   7.637   6.098   5.517   6.417   5.631   5.189   5.347   5.082   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960   8.479   7.877   6.338   5.757   6.657   5.871   5.429   5.587   5.322   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200   8.719   8.117   6.578   5.997   6.897   6.111   5.669   5.827   5.562   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440   8.959   8.357   6.818   6.237   7.137   6.351   5.909   6.067   5.802   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.007   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680   9.199   8.597   7.058   6.477   7.377   6.591   6.149   6.307   6.042   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.094   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920   9.439   8.837   7.298   6.717   7.617   6.831   6.389   6.547   6.282   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.583   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160   9.679   9.077   7.537   6.957   7.857   7.071   6.629   6.787   6.522   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.370   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400   9.919   9.317   7.777   7.197   8.097   7.311   6.869   7.027   6.762   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.835   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640  10.159   9.557   8.017   7.437   8.337   7.551   7.109   7.267   7.002   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.961   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880  10.399   9.797   8.257   7.677   8.577   7.791   7.349   7.507   7.242   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.989   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120  10.639  10.037   8.497   7.917   8.817   8.031   7.589   7.747   7.482   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.997   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360  10.879  10.277   8.737   8.157   9.057   8.271   7.829   7.987   7.722   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600  11.119  10.517   8.977   8.397   9.297   8.511   8.069   8.227   7.962   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840  11.359  10.757   9.217   8.637   9.537   8.751   8.309   8.467   8.202   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080  11.599  10.997   9.457   8.877   9.777   8.991   8.549   8.707   8.442   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320  11.839  11.237   9.697   9.117  10.017   9.231   8.789   8.947   8.682   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560  12.079  11.477   9.937   9.357  10.257   9.471   9.029   9.187   8.922   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800  12.319  11.717  10.177   9.597  10.497   9.711   9.269   9.427   9.162   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040  12.559  11.957  10.417   9.837  10.737   9.951   9.509   9.667   9.402   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
