       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.8000        0.0200       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.46  -6.961  -6.985  -8.235 -10.428 -11.008 -10.108 -10.894 -11.336 -11.178 -11.443   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.52  -6.781  -6.805  -8.055 -10.248 -10.828  -9.928 -10.714 -11.156 -10.998 -11.263   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.58  -6.601  -6.625  -7.875 -10.068 -10.648  -9.748 -10.534 -10.976 -10.818 -11.083   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.64  -6.421  -6.445  -7.695  -9.888 -10.468  -9.568 -10.354 -10.796 -10.638 -10.903   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.70  -6.241  -6.265  -7.515  -9.708 -10.288  -9.388 -10.174 -10.616 -10.458 -10.723   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.76  -6.061  -6.085  -7.335  -9.528 -10.108  -9.208  -9.994 -10.436 -10.278 -10.543   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.82  -5.881  -5.905  -7.155  -9.348  -9.928  -9.028  -9.814 -10.256 -10.098 -10.363   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.88  -5.680  -5.704  -6.954  -9.147  -9.727  -8.827  -9.613 -10.055  -9.897 -10.162   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.94  -5.440  -5.464  -6.714  -8.907  -9.487  -8.587  -9.373  -9.815  -9.657  -9.922   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.00  -5.200  -5.224  -6.474  -8.667  -9.247  -8.347  -9.133  -9.575  -9.417  -9.682   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.06  -4.960  -4.984  -6.234  -8.427  -9.007  -8.107  -8.893  -9.335  -9.177  -9.442   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.12  -4.720  -4.744  -5.994  -8.187  -8.767  -7.867  -8.653  -9.095  -8.937  -9.202   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.18  -4.480  -4.504  -5.754  -7.947  -8.527  -7.627  -8.413  -8.855  -8.697  -8.962   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.24  -4.240  -4.264  -5.514  -7.707  -8.287  -7.387  -8.173  -8.615  -8.457  -8.722   0.000   0.000   0.000   0.000   0.000   0.000   0.002   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   0.998   1.000   1.000
 3.30  -4.000  -4.024  -5.274  -7.467  -8.047  -7.147  -7.933  -8.375  -8.217  -8.482   0.000   0.000   0.000   0.000   0.000   0.000   0.048   0.001   0.007   1.000   1.000   1.000   1.000   1.000   1.000   0.952   0.999   0.993
 3.36  -3.760  -3.784  -5.034  -7.227  -7.807  -6.907  -7.693  -8.135  -7.978  -8.242   0.000   0.000   0.000   0.000   0.000   0.000   0.510   0.026   0.146   1.000   1.000   1.000   1.000   1.000   1.000   0.490   0.974   0.854
 3.42  -3.520  -3.544  -4.794  -6.987  -7.567  -6.667  -7.453  -7.895  -7.738  -8.002   0.000   0.000   0.000   0.000   0.000   0.000   0.971   0.549   0.868   1.000   1.000   1.000   1.000   1.000   1.000   0.029   0.451   0.132
 3.48  -3.280  -3.304  -4.554  -6.747  -7.327  -6.427  -7.213  -7.655  -7.498  -7.762   0.000   0.000   0.001   0.000   0.000   0.000   0.999   0.987   0.997   1.000   1.000   0.999   1.000   1.000   1.000   0.001   0.013   0.003
 3.54  -3.040  -3.064  -4.314  -6.507  -7.087  -6.187  -6.973  -7.415  -7.258  -7.523   0.000   0.000   0.075   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   0.925   1.000   1.000   1.000   0.000   0.000   0.000
 3.60  -2.800  -2.825  -4.075  -6.267  -6.848  -5.948  -6.734  -7.176  -7.018  -7.283   0.001   0.000   0.550   0.000   0.001   0.000   1.000   1.000   1.000   0.999   1.000   0.450   1.000   0.999   1.000   0.000   0.000   0.000
 3.66  -2.560  -2.590  -3.840  -6.032  -6.613  -5.713  -6.499  -6.941  -6.783  -7.048   0.013   0.000   0.872   0.006   0.011   0.000   1.000   1.000   1.000   0.987   1.000   0.128   0.994   0.989   1.000   0.000   0.000   0.000
 3.72  -2.320  -2.388  -3.638  -5.831  -6.411  -5.511  -6.297  -6.739  -6.581  -6.846   0.112   0.000   0.967   0.067   0.097   0.000   1.005   1.000   1.001   0.888   1.000   0.033   0.933   0.903   1.000   0.000   0.000   0.000
 3.78  -2.080  -2.293  -3.543  -5.736  -6.316  -5.416  -6.202  -6.644  -6.486  -6.751   0.575   0.000   0.994   0.501   0.537   0.000   1.078   1.002   1.015   0.425   1.000   0.006   0.499   0.463   1.000   0.000   0.000   0.000
 3.84  -1.840  -2.145  -3.395  -5.588  -6.168  -5.268  -6.054  -6.496  -6.338  -6.603   0.960   0.000   0.999   0.957   0.954   0.000   1.682   1.074   1.335   0.040   1.000   0.001   0.043   0.046   1.000   0.000   0.000   0.000
 3.90  -1.600  -1.913  -3.163  -5.356  -5.936  -5.036  -5.822  -6.264  -6.106  -6.371   0.997   0.000   1.000   0.998   0.997   0.053   1.978   1.685   1.930   0.003   1.000   0.000   0.002   0.003   0.955   0.000   0.000   0.000
 3.96  -1.360  -1.674  -2.924  -5.116  -5.697  -4.797  -5.583  -6.025  -5.867  -6.132   1.000   0.013   1.001   1.000   1.000   1.798   1.998   1.975   1.996   0.000   0.987   0.000   0.000   0.000   0.062   0.000   0.000   0.000
 4.02  -1.120  -1.438  -2.688  -4.881  -5.461  -4.561  -5.347  -5.789  -5.631  -5.896   1.000   0.370   1.058   1.001   1.000   2.566   2.000   1.998   2.000   0.000   0.630   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.08  -0.880  -1.205  -2.455  -4.647  -5.228  -4.328  -5.114  -5.556  -5.398  -5.663   1.000   0.941   1.616   1.040   1.001   2.967   2.000   2.003   2.005   0.000   0.059   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640  -0.966  -2.215  -4.408  -4.988  -4.088  -4.874  -5.316  -5.159  -5.424   1.000   0.996   1.965   1.575   1.042   3.554   2.000   2.133   2.168   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400  -0.726  -1.976  -4.168  -4.748  -3.849  -4.635  -5.076  -4.919  -5.184   1.000   1.000   1.997   1.965   1.619   5.570   2.000   2.826   2.820   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160  -0.486  -1.736  -3.928  -4.508  -3.609  -4.395  -4.837  -4.679  -4.944   1.000   1.000   2.009   1.998   1.973   6.349   2.000   3.002   2.986   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080  -0.246  -1.496  -3.688  -4.269  -3.369  -4.155  -4.597  -4.439  -4.704   1.000   1.003   2.282   2.040   2.001   7.983   2.000   3.310   3.016   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320  -0.007  -1.257  -3.450  -4.030  -3.130  -3.916  -4.358  -4.200  -4.465   1.000   1.095   2.909   2.504   2.098   8.000   2.000   3.903   3.420   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560   0.226  -1.024  -3.217  -3.797  -2.897  -3.683  -4.125  -3.967  -4.232   1.000   1.714   3.028   2.941   2.728   8.000   2.001   3.992   3.947   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800   0.463  -0.787  -2.980  -3.560  -2.660  -3.446  -3.888  -3.730  -3.995   1.000   1.975   3.490   3.026   2.980   8.000   2.036   3.999   4.040   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040   0.702  -0.547  -2.740  -3.320  -2.420  -3.207  -3.648  -3.491  -3.756   1.000   1.998   3.943   3.511   3.080   8.000   2.572   4.000   4.563   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280   0.942  -0.308  -2.500  -3.080  -2.181  -2.967  -3.408  -3.251  -3.516   1.000   2.000   3.995   3.971   3.638   8.000   2.970   4.000   4.977   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520   1.182  -0.068  -2.260  -2.840  -1.941  -2.727  -3.169  -3.011  -3.276   1.000   2.000   3.999   4.322   3.997   8.000   3.081   4.000   5.350   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760   1.422   0.172  -2.020  -2.601  -1.701  -2.487  -2.929  -2.771  -3.036   1.000   2.000   4.000   4.893   4.531   8.000   3.694   4.000   5.933   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000   1.662   0.412  -1.780  -2.361  -1.461  -2.247  -2.689  -2.531  -2.796   1.000   2.000   4.000   4.990   5.011   8.000   4.002   4.004   6.385   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240   1.902   0.652  -1.541  -2.121  -1.221  -2.007  -2.449  -2.291  -2.556   1.000   2.000   4.000   4.999   5.562   8.000   4.410   4.136   6.941   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480   2.142   0.892  -1.301  -1.881  -0.981  -1.767  -2.209  -2.051  -2.316   1.000   2.000   4.000   5.000   5.948   8.000   5.001   4.806   7.368   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720   2.382   1.132  -1.061  -1.641  -0.741  -1.527  -1.969  -1.811  -2.076   1.000   2.000   4.000   5.000   5.994   8.000   5.693   5.118   7.900   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960   2.622   1.372  -0.821  -1.401  -0.501  -1.287  -1.729  -1.571  -1.836   1.000   2.000   4.000   5.000   5.999   8.000   6.119   5.767   8.375   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200   2.862   1.612  -0.581  -1.161  -0.261  -1.047  -1.489  -1.331  -1.596   1.000   2.000   4.000   5.000   6.000   8.000   6.766   6.197   9.109   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440   3.102   1.852  -0.341  -0.921  -0.021  -0.807  -1.249  -1.091  -1.356   1.000   2.000   4.000   5.000   6.000   8.000   7.236   6.988   9.915   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680   3.342   2.092  -0.101  -0.681   0.219  -0.567  -1.009  -0.851  -1.116   1.000   2.000   4.007   5.000   6.000   8.000   8.231   7.838  11.066   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920   3.582   2.332   0.139  -0.441   0.459  -0.327  -0.769  -0.611  -0.876   1.000   2.000   4.174   5.000   6.000   8.000   9.100   8.451  12.235   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160   3.822   2.572   0.379  -0.201   0.699  -0.087  -0.529  -0.371  -0.636   1.000   2.000   4.793   5.001   6.000   8.000   9.771   9.088  13.150   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400   4.062   2.812   0.619   0.039   0.939   0.153  -0.289  -0.132  -0.396   1.000   2.000   5.085   5.027   6.000   8.000   9.972  10.224  14.659   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640   4.302   3.052   0.859   0.279   1.179   0.393  -0.049   0.108  -0.157   1.000   2.000   5.643   5.375   6.000   8.080   9.996  11.248  15.629   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880   4.541   3.292   1.099   0.519   1.419   0.633   0.191   0.348   0.083   1.000   2.000   5.949   5.931   6.012   9.807   9.999  11.851  15.950   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120   4.781   3.532   1.339   0.759   1.659   0.872   0.431   0.588   0.323   1.000   2.000   5.993   6.376   6.217   9.998  10.000  11.980  15.993   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360   5.021   3.771   1.579   0.999   1.898   1.112   0.671   0.828   0.563   1.000   2.000   5.999   6.876   6.835  10.000  10.000  11.997  15.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600   5.261   4.011   1.819   1.239   2.138   1.352   0.911   1.068   0.803   1.000   2.000   6.000   6.983   7.312  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840   5.501   4.251   2.059   1.478   2.378   1.592   1.150   1.308   1.043   1.000   2.000   6.000   6.997   7.845  10.000  10.000  12.000  16.024   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080   5.741   4.491   2.299   1.718   2.618   1.832   1.390   1.548   1.283   1.000   2.000   6.000   6.999   7.977  10.000  10.000  12.000  16.364   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320   5.981   4.731   2.539   1.958   2.858   2.072   1.630   1.788   1.523   1.000   2.000   6.000   7.000   7.996  10.000  10.001  12.000  17.197   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560   6.221   4.971   2.779   2.198   3.098   2.312   1.870   2.028   1.763   1.000   2.000   6.000   7.000   7.999  10.000  10.031  12.000  18.272   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800   6.461   5.211   3.019   2.438   3.338   2.552   2.110   2.268   2.003   1.000   2.000   6.000   7.000   8.000  10.000  10.359  12.000  20.090   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040   6.701   5.451   3.259   2.678   3.578   2.792   2.350   2.508   2.243   1.000   2.000   6.000   7.000   8.000  10.000  11.029  12.007  21.408   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280   6.941   5.691   3.499   2.918   3.818   3.032   2.590   2.748   2.483   1.000   2.000   6.000   7.000   8.000  10.000  11.669  12.116  23.381   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520   7.181   5.931   3.739   3.158   4.058   3.272   2.830   2.988   2.723   1.000   2.000   6.000   7.000   8.000  10.000  11.941  12.684  23.891   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760   7.421   6.171   3.979   3.398   4.298   3.512   3.070   3.228   2.963   1.000   2.000   6.000   7.000   8.000  10.000  11.989  13.391  23.981   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000   7.661   6.411   4.219   3.638   4.538   3.752   3.310   3.468   3.203   1.000   2.000   6.000   7.000   8.000  10.000  11.998  13.863  23.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240   7.901   6.651   4.459   3.878   4.778   3.992   3.550   3.708   3.443   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.975  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480   8.141   6.891   4.699   4.118   5.018   4.232   3.790   3.948   3.683   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.995  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720   8.381   7.131   4.939   4.358   5.258   4.472   4.030   4.188   3.923   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960   8.621   7.371   5.179   4.598   5.498   4.712   4.270   4.428   4.163   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200   8.861   7.611   5.419   4.838   5.738   4.952   4.510   4.668   4.403   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440   9.101   7.851   5.659   5.078   5.978   5.192   4.750   4.908   4.643   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.008   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680   9.341   8.091   5.899   5.318   6.218   5.432   4.990   5.148   4.883   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.104   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920   9.581   8.331   6.139   5.558   6.458   5.672   5.230   5.388   5.123   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.623   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160   9.821   8.571   6.379   5.798   6.698   5.912   5.470   5.628   5.363   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.411   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400  10.061   8.811   6.619   6.038   6.938   6.152   5.710   5.868   5.603   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.851   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640  10.301   9.051   6.859   6.278   7.178   6.392   5.950   6.108   5.843   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.965   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880  10.541   9.291   7.099   6.518   7.418   6.632   6.190   6.348   6.083   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.990   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120  10.781   9.531   7.339   6.758   7.658   6.872   6.430   6.588   6.323   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.997   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360  11.021   9.771   7.579   6.998   7.898   7.112   6.670   6.828   6.563   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600  11.261  10.011   7.819   7.238   8.138   7.352   6.910   7.068   6.803   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840  11.501  10.251   8.059   7.478   8.378   7.592   7.150   7.308   7.043   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080  11.741  10.491   8.299   7.718   8.618   7.832   7.390   7.548   7.283   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320  11.981  10.731   8.539   7.958   8.858   8.072   7.630   7.788   7.523   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560  12.221  10.971   8.779   8.198   9.098   8.312   7.870   8.028   7.763   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800  12.461  11.211   9.019   8.438   9.338   8.552   8.110   8.268   8.003   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040  12.701  11.451   9.259   8.678   9.578   8.792   8.350   8.508   8.243   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
