       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.4000        0.0400       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 2.46  -7.076  -7.208  -7.664 -10.048 -10.628  -9.729 -10.515 -10.957 -10.799 -11.064   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.52  -6.896  -7.028  -7.484  -9.868 -10.448  -9.549 -10.335 -10.777 -10.619 -10.884   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.58  -6.716  -6.848  -7.304  -9.688 -10.268  -9.369 -10.155 -10.597 -10.439 -10.704   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.64  -6.536  -6.668  -7.124  -9.508 -10.088  -9.189  -9.975 -10.417 -10.259 -10.524   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.70  -6.356  -6.488  -6.944  -9.328  -9.909  -9.009  -9.795 -10.237 -10.079 -10.344   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.76  -6.160  -6.292  -6.748  -9.133  -9.713  -8.813  -9.599 -10.041  -9.883 -10.148   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.82  -5.920  -6.052  -6.508  -8.893  -9.473  -8.573  -9.359  -9.801  -9.643  -9.908   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.88  -5.680  -5.812  -6.268  -8.653  -9.233  -8.333  -9.119  -9.561  -9.403  -9.668   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.94  -5.440  -5.572  -6.028  -8.413  -8.993  -8.093  -8.879  -9.321  -9.163  -9.428   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.00  -5.200  -5.332  -5.788  -8.173  -8.753  -7.853  -8.639  -9.081  -8.923  -9.188   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.06  -4.960  -5.092  -5.548  -7.933  -8.513  -7.613  -8.399  -8.841  -8.683  -8.948   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.12  -4.720  -4.852  -5.308  -7.693  -8.273  -7.373  -8.159  -8.601  -8.443  -8.708   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.18  -4.480  -4.612  -5.068  -7.453  -8.033  -7.133  -7.919  -8.361  -8.203  -8.468   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.24  -4.240  -4.372  -4.828  -7.213  -7.793  -6.893  -7.679  -8.121  -7.963  -8.228   0.000   0.000   0.000   0.000   0.000   0.000   0.001   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   0.999   1.000   1.000
 3.30  -4.000  -4.132  -4.588  -6.973  -7.553  -6.653  -7.439  -7.881  -7.723  -7.988   0.000   0.000   0.000   0.000   0.000   0.000   0.027   0.000   0.004   1.000   1.000   1.000   1.000   1.000   1.000   0.973   1.000   0.996
 3.36  -3.760  -3.892  -4.348  -6.733  -7.313  -6.413  -7.199  -7.641  -7.483  -7.748   0.000   0.000   0.000   0.000   0.000   0.000   0.343   0.013   0.079   1.000   1.000   1.000   1.000   1.000   1.000   0.657   0.987   0.921
 3.42  -3.520  -3.652  -4.108  -6.493  -7.073  -6.173  -6.959  -7.401  -7.243  -7.508   0.000   0.000   0.000   0.000   0.000   0.000   0.931   0.326   0.724   1.000   1.000   1.000   1.000   1.000   1.000   0.069   0.674   0.276
 3.48  -3.280  -3.412  -3.868  -6.253  -6.833  -5.933  -6.719  -7.161  -7.003  -7.268   0.000   0.000   0.000   0.000   0.000   0.000   0.998   0.962   0.992   1.000   1.000   1.000   1.000   1.000   1.000   0.002   0.038   0.008
 3.54  -3.040  -3.172  -3.628  -6.013  -6.593  -5.693  -6.479  -6.921  -6.763  -7.028   0.000   0.000   0.031   0.000   0.000   0.000   1.000   0.999   1.000   1.000   1.000   0.969   1.000   1.000   1.000   0.000   0.001   0.000
 3.60  -2.800  -2.933  -3.389  -5.773  -6.354  -5.454  -6.240  -6.682  -6.524  -6.789   0.001   0.000   0.500   0.000   0.001   0.000   1.000   1.000   1.000   0.999   1.000   0.500   1.000   0.999   1.000   0.000   0.000   0.000
 3.66  -2.560  -2.697  -3.153  -5.538  -6.118  -5.218  -6.004  -6.446  -6.288  -6.553   0.014   0.000   0.881   0.006   0.012   0.000   1.000   1.000   1.000   0.986   1.000   0.119   0.994   0.988   1.000   0.000   0.000   0.000
 3.72  -2.320  -2.491  -2.947  -5.331  -5.912  -5.012  -5.798  -6.240  -6.082  -6.347   0.124   0.000   0.971   0.075   0.108   0.000   1.006   1.000   1.001   0.876   1.000   0.029   0.925   0.892   1.000   0.000   0.000   0.000
 3.78  -2.080  -2.374  -2.830  -5.214  -5.794  -4.894  -5.680  -6.122  -5.965  -6.230   0.606   0.000   0.995   0.533   0.568   0.000   1.088   1.003   1.017   0.394   1.000   0.005   0.467   0.432   1.000   0.000   0.000   0.000
 3.84  -1.840  -2.207  -2.663  -5.047  -5.627  -4.727  -5.513  -5.955  -5.798  -6.063   0.965   0.000   0.999   0.962   0.959   0.001   1.710   1.083   1.365   0.035   1.000   0.001   0.038   0.041   0.999   0.000   0.000   0.000
 3.90  -1.600  -1.973  -2.429  -4.813  -5.393  -4.494  -5.280  -5.721  -5.564  -5.829   0.998   0.000   1.000   0.998   0.997   0.063   1.981   1.713   1.939   0.002   1.000   0.000   0.002   0.003   0.948   0.000   0.000   0.000
 3.96  -1.360  -1.734  -2.190  -4.575  -5.155  -4.255  -5.041  -5.483  -5.325  -5.590   1.000   0.014   1.002   1.000   1.000   1.841   1.999   1.978   1.996   0.000   0.986   0.000   0.000   0.000   0.049   0.000   0.000   0.000
 4.02  -1.120  -1.518  -1.974  -4.358  -4.938  -4.039  -4.825  -5.266  -5.109  -5.374   1.000   0.387   1.062   1.001   1.000   2.584   2.000   1.998   2.000   0.000   0.613   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.08  -0.880  -1.310  -1.766  -4.151  -4.731  -3.831  -4.617  -5.059  -4.901  -5.166   1.000   0.941   1.618   1.040   1.001   2.967   2.000   2.003   2.005   0.000   0.059   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640  -1.074  -1.530  -3.914  -4.494  -3.594  -4.380  -4.822  -4.665  -4.930   1.000   0.996   1.964   1.575   1.042   3.553   2.000   2.133   2.167   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400  -0.834  -1.290  -3.675  -4.255  -3.355  -4.141  -4.583  -4.425  -4.690   1.000   1.000   1.997   1.965   1.618   5.570   2.000   2.825   2.819   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160  -0.595  -1.051  -3.435  -4.015  -3.115  -3.901  -4.343  -4.186  -4.451   1.000   1.000   2.009   1.998   1.973   6.347   2.000   3.002   2.985   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080  -0.355  -0.811  -3.195  -3.776  -2.876  -3.662  -4.104  -3.946  -4.211   1.000   1.003   2.281   2.040   2.001   7.983   2.000   3.309   3.016   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320  -0.120  -0.576  -2.961  -3.541  -2.641  -3.427  -3.869  -3.711  -3.976   1.000   1.094   2.908   2.501   2.097   8.000   2.000   3.902   3.417   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560   0.087  -0.369  -2.753  -3.333  -2.434  -3.220  -3.662  -3.504  -3.769   1.000   1.701   3.026   2.937   2.715   8.000   2.001   3.992   3.944   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800   0.313  -0.143  -2.527  -3.107  -2.208  -2.994  -3.435  -3.278  -3.543   1.000   1.973   3.469   3.023   2.978   8.000   2.033   3.999   4.036   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040   0.552   0.096  -2.289  -2.869  -1.969  -2.755  -3.197  -3.039  -3.304   1.000   1.997   3.938   3.490   3.073   8.000   2.551   4.000   4.542   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280   0.791   0.335  -2.049  -2.629  -1.729  -2.515  -2.957  -2.800  -3.065   1.000   2.000   3.994   3.966   3.618   8.000   2.967   4.000   4.972   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520   1.031   0.575  -1.809  -2.389  -1.490  -2.276  -2.717  -2.560  -2.825   1.000   2.000   3.999   4.303   3.990   8.000   3.075   4.000   5.330   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760   1.271   0.815  -1.569  -2.150  -1.250  -2.036  -2.478  -2.320  -2.585   1.000   2.000   4.000   4.885   4.509   8.000   3.675   4.000   5.923   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000   1.511   1.055  -1.330  -1.910  -1.010  -1.796  -2.238  -2.080  -2.345   1.000   2.000   4.000   4.989   5.002   8.000   3.997   4.003   6.364   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240   1.750   1.295  -1.090  -1.670  -0.770  -1.556  -1.998  -1.841  -2.106   1.000   2.000   4.000   4.999   5.540   8.000   4.389   4.127   6.932   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480   1.990   1.534  -0.850  -1.430  -0.531  -1.317  -1.758  -1.601  -1.866   1.000   2.000   4.000   5.000   5.944   8.000   4.987   4.791   7.347   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720   2.230   1.774  -0.610  -1.190  -0.291  -1.077  -1.518  -1.361  -1.626   1.000   2.000   4.000   5.000   5.994   8.000   5.673   5.107   7.889   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960   2.470   2.014  -0.370  -0.950  -0.051  -0.837  -1.279  -1.121  -1.386   1.000   2.000   4.000   5.000   5.999   8.000   6.106   5.750   8.353   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200   2.710   2.254  -0.130  -0.711   0.189  -0.597  -1.039  -0.881  -1.146   1.000   2.000   4.000   5.000   6.000   8.000   6.748   6.181   9.090   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440   2.950   2.494   0.110  -0.471   0.429  -0.357  -0.799  -0.641  -0.906   1.000   2.000   4.000   5.000   6.000   8.000   7.216   6.960   9.891   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680   3.190   2.734   0.350  -0.231   0.669  -0.117  -0.559  -0.401  -0.666   1.000   2.000   4.007   5.000   6.000   8.000   8.193   7.820  11.017   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920   3.430   2.974   0.589   0.009   0.909   0.123  -0.319  -0.161  -0.426   1.000   2.000   4.162   5.000   6.000   8.000   9.079   8.427  12.206   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160   3.670   3.214   0.829   0.249   1.149   0.363  -0.079   0.079  -0.186   1.000   2.000   4.778   5.001   6.000   8.000   9.754   9.068  13.116   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400   3.910   3.454   1.069   0.489   1.389   0.603   0.161   0.318   0.054   1.000   2.000   5.075   5.024   6.000   8.000   9.969  10.174  14.612   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640   4.149   3.693   1.309   0.729   1.629   0.842   0.401   0.558   0.293   1.000   2.000   5.623   5.354   6.000   8.067   9.996  11.221  15.606   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880   4.389   3.933   1.549   0.968   1.868   1.082   0.640   0.798   0.533   1.000   2.000   5.945   5.920   6.011   9.774   9.999  11.839  15.946   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120   4.629   4.173   1.789   1.208   2.108   1.322   0.880   1.038   0.773   1.000   2.000   5.992   6.354   6.203   9.998  10.000  11.979  15.992   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360   4.869   4.413   2.028   1.448   2.348   1.562   1.120   1.278   1.013   1.000   2.000   5.999   6.866   6.818  10.000  10.000  11.997  15.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600   5.108   4.653   2.268   1.688   2.588   1.802   1.360   1.517   1.252   1.000   2.000   6.000   6.981   7.291  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840   5.348   4.892   2.508   1.928   2.827   2.041   1.600   1.757   1.492   1.000   2.000   6.000   6.997   7.833  10.000  10.000  12.000  16.022   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080   5.588   5.132   2.748   2.168   3.067   2.281   1.840   1.997   1.732   1.000   2.000   6.000   6.999   7.975  10.000  10.000  12.000  16.342   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320   5.828   5.372   2.988   2.408   3.307   2.521   2.079   2.237   1.972   1.000   2.000   6.000   7.000   7.996  10.000  10.001  12.000  17.167   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560   6.068   5.612   3.228   2.648   3.547   2.761   2.319   2.477   2.212   1.000   2.000   6.000   7.000   7.999  10.000  10.029  12.000  18.217   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800   6.308   5.852   3.468   2.887   3.787   3.001   2.559   2.717   2.452   1.000   2.000   6.000   7.000   8.000  10.000  10.338  12.000  20.042   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040   6.548   6.092   3.708   3.127   4.027   3.241   2.799   2.957   2.692   1.000   2.000   6.000   7.000   8.000  10.000  11.005  12.006  21.330   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280   6.788   6.332   3.948   3.367   4.267   3.481   3.039   3.197   2.932   1.000   2.000   6.000   7.000   8.000  10.000  11.648  12.107  23.340   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520   7.028   6.572   4.188   3.607   4.507   3.721   3.279   3.437   3.172   1.000   2.000   6.000   7.000   8.000  10.000  11.936  12.658  23.882   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760   7.268   6.812   4.427   3.847   4.747   3.961   3.519   3.677   3.412   1.000   2.000   6.000   7.000   8.000  10.000  11.988  13.363  23.979   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000   7.508   7.052   4.667   4.087   4.987   4.201   3.759   3.917   3.652   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.852  23.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240   7.748   7.292   4.907   4.327   5.227   4.441   3.999   4.157   3.892   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.973  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480   7.988   7.532   5.147   4.567   5.467   4.681   4.239   4.397   4.132   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.994  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720   8.228   7.772   5.387   4.807   5.707   4.921   4.479   4.637   4.372   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960   8.468   8.012   5.627   5.047   5.947   5.161   4.719   4.877   4.612   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200   8.708   8.252   5.867   5.287   6.187   5.401   4.959   5.117   4.852   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440   8.948   8.492   6.107   5.527   6.427   5.641   5.199   5.357   5.092   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.007   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680   9.188   8.732   6.347   5.767   6.667   5.881   5.439   5.597   5.332   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.096   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920   9.428   8.972   6.587   6.007   6.907   6.121   5.679   5.837   5.572   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.592   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160   9.668   9.212   6.827   6.247   7.147   6.361   5.919   6.077   5.812   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.379   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400   9.908   9.452   7.067   6.487   7.387   6.601   6.159   6.317   6.052   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.838   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640  10.148   9.692   7.307   6.727   7.627   6.841   6.399   6.557   6.292   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.962   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880  10.388   9.932   7.547   6.967   7.867   7.081   6.639   6.797   6.532   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.990   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120  10.628  10.172   7.787   7.207   8.107   7.321   6.879   7.037   6.772   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.997   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360  10.868  10.412   8.027   7.447   8.347   7.561   7.119   7.277   7.012   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600  11.108  10.652   8.267   7.687   8.587   7.801   7.359   7.517   7.252   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840  11.348  10.892   8.507   7.927   8.827   8.041   7.599   7.757   7.492   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080  11.588  11.132   8.747   8.167   9.067   8.281   7.839   7.997   7.732   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320  11.828  11.372   8.987   8.407   9.307   8.521   8.079   8.237   7.972   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560  12.068  11.612   9.227   8.647   9.547   8.761   8.319   8.477   8.212   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800  12.308  11.852   9.467   8.887   9.787   9.001   8.559   8.717   8.452   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040  12.548  12.092   9.707   9.127  10.027   9.241   8.799   8.957   8.692   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
